MODEL,MODEL_FAMILY,CHANNEL,CHANNEL_ROLE,QUALITY,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_JOINT_STRESS_MONTHS,R_SQUARED,ADJ_R_SQUARED,COEFFICIENT_WITH_STARS
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.007953400889727655,0.00597816090269926,1.3304093046636694,0.18338345053660898,,-0.0037637944795628937,0.019670596259018205,NEGATIVE,,2106,26,192,17,0.64380299132208,0.6377803365859798,0.007953
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.012201136764157147,0.0059860384430704934,-2.038265687765725,0.04152336938177078,**,-0.023933772112575316,-0.00046850141573897934,NEGATIVE,1.0,2106,26,192,17,0.64380299132208,0.6377803365859798,-0.012201**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0011548095105600406,0.0018310893263953792,0.6306680367327353,0.5339810050066971,,-0.0026163895506863093,0.00492600857180639,NEGATIVE,,2106,26,192,17,0.7066818355214719,0.6726220910777828,0.001155
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0068937522135910055,0.005678508104299207,1.214007638444988,0.23608908775887585,,-0.004801354149335255,0.018588858576517264,NEGATIVE,,2106,26,192,17,0.7066818355214719,0.6726220910777828,0.006894
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.01158218794432422,0.006828333013090869,-1.696195531489098,0.10226826492619492,,-0.025645403035822953,0.0024810271471745124,NEGATIVE,1.0,2106,26,192,17,0.7066818355214719,0.6726220910777828,-0.011582
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.002822289449254837,0.0015995361245971392,-1.7644424566939128,0.07925593595360016,*,-0.0059773136562822436,0.0003327347577725694,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.002822*
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0006186057739491775,0.001288414490377953,-0.4801294758550186,0.6316847322796162,,-0.0031599543832849814,0.0019227428353866267,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.000619
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.002421357209199539,0.0010095759753426035,2.398390282987709,0.017429737002798287,**,0.0004300069720540945,0.004412707446344984,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,0.002421**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0031567434302689616,0.0014569187778049034,-2.166725749135538,0.03149399726796464,**,-0.006030460341667234,-0.00028302651887068906,NEGATIVE,1.0,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.003157**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.002822289449254837,0.0012403110649209822,-2.2754690569777667,0.03171099106025154,**,-0.005376757904866098,-0.0002678209936435756,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.002822**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0006186057739491775,0.001062151216810888,-0.5824083841908528,0.5655078663396241,,-0.0028061471538250275,0.0015689356059266728,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.000619
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.002421357209199539,0.0019692327522377318,1.2295942196005205,0.23029600034635175,,-0.0016343535633785524,0.006477067981777631,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,0.002421
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0031567434302689616,0.0024381532214062967,-1.2947272560861416,0.20724527304259166,,-0.008178213987274877,0.001864727126736953,NEGATIVE,1.0,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.003157
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.002822289449254837,0.001752063361596474,-1.6108375479544168,0.10721513483908945,,-0.0062563336379839254,0.0006117547394742522,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.002822
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0006186057739491775,0.0012453499139164794,-0.49673249826125965,0.6193777019362049,,-0.0030594916052254766,0.001822280057327122,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.000619
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.002421357209199539,0.0014520243848619328,1.667573378548857,0.09540044659882801,*,-0.00042461058512984927,0.005267325003528927,NEGATIVE,,2106,26,192,17,0.6445138756302065,0.638503240677094,0.002421*
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0031567434302689616,0.0023969829852077094,-1.316965305865705,0.18785025421012203,,-0.007854830081276073,0.0015413432207381493,NEGATIVE,1.0,2106,26,192,17,0.6445138756302065,0.638503240677094,-0.003157
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0007977928885309876,0.0010174844388090836,-0.7840836263449549,0.4403573594669515,,-0.0028933413170848486,0.0012977555400228737,NEGATIVE,,2106,26,192,17,0.7066852346710731,0.6726258849324545,-0.000798
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0018918266198478073,0.0013529985260093535,1.3982473620482931,0.17432111398256372,,-0.0008947260062868415,0.0046783792459824565,NEGATIVE,,2106,26,192,17,0.7066852346710731,0.6726258849324545,0.001892
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0029954446911132837,0.0024238059267016085,-1.2358434551686979,0.22800367630860208,,-0.00798736644154718,0.0019964770593206126,NEGATIVE,1.0,2106,26,192,17,0.7066852346710731,0.6726258849324545,-0.002995
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_DATE,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,HIGH_CPU_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0028149014012605047,0.013445295175520086,0.2093595837438816,0.8343906704850702,,-0.023705432273653324,0.029335235076174335,NEGATIVE,,1055,14,192,17,0.7577433543235054,0.752338986864185,0.002815
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_DATE,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,HIGH_VIX_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.043733039629884604,0.02017570547467826,2.1676089435768295,0.031425663827655256,**,0.0039372274643435096,0.0835288517954257,NEGATIVE,,1055,14,192,17,0.7577433543235054,0.752338986864185,0.043733**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_DATE,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.037835551532316096,0.025170808318707168,-1.503152026476495,0.13445145864498995,,-0.0874840141926823,0.011812911128050108,NEGATIVE,1.0,1055,14,192,17,0.7577433543235054,0.752338986864185,-0.037836
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,HIGH_CPU_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0028149014012605047,0.004808738816319816,0.5853720713022176,0.5683202926302339,,-0.007573747214632811,0.013203550017153821,NEGATIVE,,1055,14,192,17,0.7577433543235054,0.752338986864185,0.002815
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,HIGH_VIX_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.043733039629884604,0.011571367664693567,3.779418379671954,0.0022953757548259796,***,0.018734619614673577,0.06873145964509564,NEGATIVE,,1055,14,192,17,0.7577433543235054,0.752338986864185,0.043733***
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.037835551532316096,0.014332652629367656,-2.6398150091763832,0.02040316681406235,**,-0.06879936503677099,-0.006871738027861198,NEGATIVE,1.0,1055,14,192,17,0.7577433543235054,0.752338986864185,-0.037836**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,HIGH_CPU_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0028149014012605047,0.009384703539737308,0.2999456924069546,0.764218580468075,,-0.01557911753662462,0.02120892033914563,NEGATIVE,,1055,14,192,17,0.7577433543235054,0.752338986864185,0.002815
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,HIGH_VIX_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.043733039629884604,0.011608864334427472,3.767210845955798,0.00016508157263180048,***,0.02097966553440676,0.06648641372536244,NEGATIVE,,1055,14,192,17,0.7577433543235054,0.752338986864185,0.043733***
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.037835551532316096,0.015486897749961606,-2.4430684662078237,0.014562974215963302,**,-0.06818987112224084,-0.007481231942391347,NEGATIVE,1.0,1055,14,192,17,0.7577433543235054,0.752338986864185,-0.037836**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,HIGH_CPU_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.003381169732689829,0.004778274100279083,0.7076131803515303,0.4916774109089128,,-0.006941663865541046,0.013704003330920703,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638,0.003381
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,HIGH_VIX_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0453562837737941,0.01328057660129456,3.4152345290017663,0.004605538790685167,***,0.016665342344604192,0.07404722520298401,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638,0.045356***
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.03960967854317536,0.01622993110678286,-2.4405327590467447,0.0297371414799692,**,-0.07467231300281951,-0.00454704408353121,NEGATIVE,1.0,1055,14,192,17,0.7874561482371665,0.735512137239638,-0.039610**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.0017716583637804404,0.001017122510968269,-1.7418337955118863,0.0831473841799156,*,-0.0037778938556019344,0.0002345771280410536,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,-0.001772*
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,CPU_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0024752294180516014,0.003949893367982727,0.6266572758939415,0.531632188698702,,-0.005315785113927919,0.010266243950031121,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,0.002475
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.01277163586994017,0.008319084044964729,1.53522140188864,0.12638427907145422,,-0.003637441198431615,0.029180712938311953,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,0.012772
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.013168849040545624,0.005187989536424067,-2.5383337703534643,0.0119361703807147,**,-0.023401961204452107,-0.0029357368766391393,NEGATIVE,1.0,1055,14,192,17,0.7579034633344405,0.7525026676571293,-0.013169**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.0017716583637804404,0.0008086766069468104,-2.1908119371344306,0.047288397451461135,**,-0.00351869795864301,-2.4618768917870687e-05,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,-0.001772**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,CPU_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0024752294180516014,0.00306645585914595,0.8071955155229225,0.434074667185511,,-0.0041494457064739886,0.009099904542577192,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,0.002475
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.01277163586994017,0.002514907470815905,5.078372074578434,0.00021162447802844467,***,0.007338508596085377,0.018204763143794964,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,0.012772***
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.013168849040545624,0.004615899154866992,-2.8529325703878134,0.013580398048483747,**,-0.02314089289611336,-0.003196805184977886,NEGATIVE,1.0,1055,14,192,17,0.7579034633344405,0.7525026676571293,-0.013169**
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.0017716583637804404,0.001047100467981914,-1.6919659745687756,0.09065246136108564,*,-0.003823975281024992,0.0002806585534641114,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,-0.001772*
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,CPU_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0024752294180516014,0.0034601063044618456,0.7153622462002874,0.47438523479273953,,-0.004306578938693616,0.009257037774796818,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,0.002475
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.01277163586994017,0.003985495077971144,3.204529329500941,0.0013528350627115,***,0.004960065517116728,0.020583206222763613,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293,0.012772***
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.013168849040545624,0.005011438166745059,-2.6277584602223722,0.008594952056113783,***,-0.022991267847365937,-0.003346430233725309,NEGATIVE,1.0,1055,14,192,17,0.7579034633344405,0.7525026676571293,-0.013169***
